text,emotion
난 그냥 혼자 있고 싶은데 왜 자꾸 말을 시키는 거야? 이해가 안 돼. 난 혼자서 집중하고 있는 게 좋은데. 못 괴롭혀서 안달이라도 난 것처럼 왜 그러는지 모르겠어. 혼자 있고 싶다고 조용히 얘기하니까 자리를 피하더라고. 은근히 눈치 없는 사람인 것 같아.,anger
난 이 세상 어느 누구보다 우리 아빠가 제일 멋져. 키도 크지 옷 잘 입지 우리 아빠가 제일 멋지거든.,joy
우리 부부의 노후준비가 안 되어있어서 걱정 때문에 무기력해져. 당장이라도 노후준비를 하고 싶은데 자식 결혼에 돈이 많이 들어가서 어려워. 자식한테 들어가는 비용을 조금 줄이고 노후준비 자금으로 모으자고 아내에게 말을 해봐야겠어.,depression
진짜 내가 살면서 이런 환멸을 느끼기는 처음이야. 내가 할 일이 아닌데도 나한테 이런 일까지 시키니 정말 비참해. 정말 회사를 그만두고 싶었어.,sadness
밖에 있다가 집에만 오면 마음이 편안해지고 기뻐. 가족들과 신뢰 관계가 좋아서 그런지 집에서는 마음이 안정이 돼. 가족들이 언제나 날 믿어주고 응원해주는 것이 가장 좋아.,joy
좋아하는 사람에게 고백을 안한 게 바보같이 느껴지고 후회가 돼. 매일 고백도 하지 못하고 짝사랑만 하는지 슬퍼서 눈물이 나. 나가서 친구들과 수다 좀 떨고 와야겠어.,depression
나 너무 슬퍼서 견딜 수가 없어. 돈벌이가 시원치 않고 수중에 돈도 없으니 주위에 사람들이 다 떠나가네. 너무 쓸쓸하고 서글프네. 이제 다 늙어서 더 벌어 먹고살기도 힘든데 주위에 사람도 없이 쓸쓸하게 살아가야 하는 내 신세가 서글프고 나 자신이 불쌍하네.,depression
자꾸 친구들이 따돌리는 데에 함께하라고 해서 짜증나. 따돌림 시키자고 하는 아이가 나랑 친한 애라 더 하기 싫어. 거절하면 두고보자고 벼루는 상태라 골치가 아프네.,anxiety
자녀들이 늘 나를 보살피고 병원비를 내 주려고 해. 걱정해주는 자식들을 위해 선물을 하고 싶어. 내가 돈을 내어 가족 여행을 가야겠어.,joy
요즈음 너무 고민이 많아. 곧 은퇴 시기는 다가오는데 경제적인 노후 준비가 완벽하지 않은 것 같아.,anger
내 친구가 어떤 애한테 맞아서 기분이 상당히 암울하네. 결국 맞아서 그 친구는 병원에 있다고 하네. 응. 그래도 크게 다친 것은 아니라 다행이야.,sadness
요즘 신랑이 너무 술을 많이 먹어서 화가 나. 근데 무슨 말을 하다 말아서 더 짜증이 나지 뭐야. 사람을 무시하는 거 같아서 나도 말을 안 해.,anger
건강이 이렇게 나빠질 때까지 모르고 지내온 게 너무 화가 나. 그래. 내 건강도 챙기지 않고 앞만 보고 달려온 세월이 너무 속상하다. 이제 일은 그만 놓을 거야. 앞으로는 내 건강만 챙기면서 살아갈 거야.,anger
대학 졸업하고 진로를 빨리 찾아야 하는데 실천이 안 돼. 빨리 직업을 찾아 안정적인 삶을 살아야 하는데 너무 초조해. 계속 고민하기보다는 빨리 회사를 찾아 면접을 봐야겠어.,anxiety
나 요즘 너무 기뻐! 평소에 비만이었는데 운동하고 음식에 신경을 썼더니 살이 많이 빠졌어. 걷기와 수영을 했고 음식은 닭 가슴살과 현미밥과 야채를 주로 먹었어. 그래야 건강하게 오래 살 수 있을 거 같아서.,joy
오늘도 아내랑 회사 문제로 싸웠어. 싸우기 싫었는데 너무 슬프고 방금은 울기까지 했어. 회사에서 살아남으려면 야근을 해야 하는데 아내에게 관심을 못 주니 너무 서러워. 차선책으로 일하면서 시간이 날 때마다 아내한테 전화해야겠어.,sadness
취업이 너무 힘들었는데 최종합격했어. 응. 꼭 가고싶었던 회사였는데 너무 다행이고 감사해 열심히 일해서 내 능력을 인정받고싶어. 기대돼,joy
첫 아이가 건강하게 태어났어. 경험이 없어서 이런저런 걱정이 많았는데 정말 다행이야.,joy
나 장애가 있는데 장애 때문에 성적이 안 나온다고 생각하게 돼. 너무 속상해. 장애를 가지지만 않았어도. 장애를 가지고 성공하면 더 값진 게 아닐까 하는 생각이 들어. 더 열심히 해야겠어.,sadness
문과로 가야 할지 이과로 가야 할지 결정을 못 해서 힘들어. 친구하고 문과로 가고 싶은데 잘 할 수 있을까?,anxiety
공부가 내 취향은 아니라 공부를 안하는 것 뿐이야. 학업이 내 길이 아니라 가수가 내 길이라서 안하는 거 뿐이야. 난 노래 훈련을 할거야 그거면 돼.,anger
기관지가 안 좋아 기관지염이 있는데 의사가 추천해준 차를 마셔서 기침이 줄어서 기분이 좋아. 편해지니 기관지염을 아예 완쾌하고 싶은 의욕이 생겨. 의사에게 차보다 더 좋은 방법이 무엇이 있냐고 물어봐야겠어.,joy
선생님께서 내가 학교 폭력의 주도자인 것을 아셔서 불안해. 선생님께서 어떻게 아셨을지 당혹스럽기도 하고 소년원에 갈까 봐 불안해. 선생님께 사실대로 말씀드리고 괴롭혔던 친구에게 사과해야 할 것 같아.,anxiety
암 투병하는 친구가 갑자기 소중한 물건을 맡겼어. 자신의 죽음을 준비하는 걸까 봐 불안해. 친구를 어떻게 다시 열심히 치료하게 할지 고민이야. 아무래도 친구랑 둘이 얘기를 해봐야겠어.,anxiety
이번 프레젠테이션도 다른 부서보다 부진할 것 같아 불안해. 프레젠테이션 내용이 빈약한 것 같아서 걱정이야. 팀원들과 한 번 더 회의를 해봐야겠어.,anxiety
우연히 알게 된 건데 내 친구가 동성애자인 것 같아. 오랫동안 알고 지낸 친한 친구인데 혼란스러워. 내가 알고 있다는 것을 이야기해 주어야 할지 잘 모르겠어. 아니 친구에게 피해가 갈까 봐 혼자만 알고 있어. 친구가 보수적인 직장에서 일하고 있어서 조심스러워. 응. 우린 매일 통화하는 편인데 잘못 얘기했다가 우리 사이가 멀어지진 않을까 걱정도 되고.,anxiety
오늘 직업 체험을 하고 왔는데 진짜 다양한 직업을 대할 수 있었어. 응. 내 장래희망인 경찰관이 되어 보기도 했어. 현재는 공부에만 충실할 거야. 내일의 나는 또 다른 꿈을 가질 수도 있으니까.,joy
남편이 내가 암이 나을 때까지 옆에서 병간호해 주겠대. 말만으로도 너무 고마워. 남편에게 뭐라도 선물해주고 싶어.,joy
오늘 친구의 부탁을 거절할 수가 없어서 괴로워. 부탁을 거절하면 친구가 마음이 상해서 나랑 만나지 않을까 봐 걱정돼. 그렇지만 내가 들어줄 수 없는 부탁이야.,anxiety
부모님이 자꾸 나한테 결혼을 강요하셔서 너무 짜증이 나. 나는 하고 싶지 않은데 왜 이렇게 강요하시는 걸까? 응. 부모님은 내 생각과 의견을 너무 무시하는 것 같아. 대화를 이어나갈 수 없다니까. 맞아. 조금 더 내 의견에 귀 기울여 주시면 좋을 텐데.,anger
아들이 내 병원비 때문에 일을 무리해서 하는 걸 알게 돼서 마음이 아파. 나는 아파서 아무것도 할 수 없음에 눈물이 나. 아들에게 진심으로 고맙다고 얘기해야 될 것 같아.,depression
업무를 전달받은 게 없는데 팀장님이 왜 안 했냐며 혼냈어. 너무 혼란스러워. 저번에도 비슷한 일이 있었는데 다음번엔 먼저 물어볼까 고민 중이야. 응. 혼나는 것보다 먼저 물어보고 얘기하는 것이 나을 것 같아.,anxiety
오늘은 역시나 우울하네. 오늘 남편 기일이거든. 정말 보고 싶다. 연애할 적 같이 찍은 사진이랑 주고받은 손편지를 읽어보려고.,depression
젊은 시절 보람 있게 다니던 직장을 갑작스러운 암으로 관둔 후 사회 경제 양면에서 초라하게 늙었네. 늘그막에 가진 게 없어 친척 지인 돌아가며 아쉬운 얘길 해야 하니 너무 서러워. 갈 데라곤 그저 저소득층도 돌봐주는 정부 기관이지. 주민센터에 바삐 발길을 할까 해.,anger
학교에서 친구한테 폭력을 당해서 슬픈데 더군다나 내 진로도 뚜렷하지 않아서 너무 서러워. 나는 학교폭력 피해자여도 좌절하지 않고 다양한 진로를 찾아보고 싶은데 그렇지 못해서 슬퍼. 친구에 굴하지 않고 내가 좋아하는 것을 찾아보고 내가 하고 싶은 것을 고민해 봐야겠어.,sadness
중년이 넘어가니 슬슬 은퇴 시기가 다가오고 그 후가 염려되네. 준비는 한다고 했는데 물가가 워낙 올라서 말이야. 건강도 그다지 좋지 못하고.,sadness
자식이 이번에 결혼을 하는데 해줄 수 있는 게 없어. 우울해. 맞아. 지금까지 열심히 일해 왔는데 모아둔 돈 하나 없다니. 금전적인 거 말고 한번 내가 할 수 있는 걸 찾아봐야겠어.,depression
나는 왜 이런 사람일까. 앞으로 어떻게 살아가야 할지 모르겠어. 내가 못나서 그래. 취업도 안 될 테고 어떤 길을 선택해야 하는지 몰라. 스스로가 너무 가치 없다고 느껴져. 내가 잘하는 것이 무엇인지부터 찾아야겠어.,anger
친구가 돈을 빌려달라고 하는 것 같은데 나도 쉽지가 않을 것 같아서 착잡하네. 나도 지금 계속 앓는 병이 있어서 아들에게 돈을 빌리는 중인데 친구의 상황을 듣고도 외면하기에는 마음에 걸려. 친구에게 상황을 말하고 내가 할 수 있는 만큼만 줘야지. 그래야 편할 것 같아.,anxiety
은퇴 시기가 온 듯해. 아무것도 못 하겠고 마비된 느낌이야. 연금 말고는 노후대책이 없어서 걱정이야.,depression
어제 퇴사자가 파일을 몽땅 지우고 갔지 뭐야? 이게 말이 돼? 어떻게 이럴 수가 있어? 당장 내일 제출해야 하는 파일도 지웠어. 우선 신고하고 경과를 지켜봐야지.,anger
나 오늘 위로가 필요해. 학교 일진들에게 맞았어 너무 화가나.,anger
취직이 안 돼. 왜 나만 안되는지 모르겠어. 백수 생활이 길어지니 정말 우울해.,depression
건강하게 나이 드는 게 생각보다 쉬운 일이 아니네. 특별히 아픈 곳이 없더라도 금방 피곤하고 기력이 없어서 우울해져. 규칙적인 생활과 운동이 중요하지.,depression
회사가 나를 기계 부품처럼 가차 없이 교체한다는 걸 느껴서 너무 슬퍼. 먼저 해고 당한 동료들처럼 나도 조만간 회사에서 짤릴까봐 두려워. 먼저 당한 동료들을 만나서 식사나 하면서 이야기 나누려고.,sadness
동네 병원에 갔다가 다시 대학병원에 가라는 소리를 들었어. 마음이 불안해. 동네 의사가 내 몸에 문제가 있는 것 같다고 대학병원으로 가보라고 하는데 마음이 너무 초조해. 우선 의사 말을 따라서 대학병원에 가보려고 해.,anxiety
얼마 전에 친구를 만났지 뭐야. 얼마나 반갑던지 시간 가는 줄 몰랐다니깐. 응 즐거운 시간이었지. 그런데 얘기를 나누다 보니 친구와 내 신세가 비교되더라고. 그 친구는 아주 크게 성공을 해서 잘 살더라고 시골에 전원주택이며 노후준비도 아주 잘해놨더라고. 나랑은 다르게. 그래서 조금 기분이 울적해지고 씁쓸해지기도 하더라고.,sadness
주변에서 언제 결혼하냐고 성화야. 맞아. 결혼은 내 일인데 너무 참견을 하니 정말 스트레스받아. 참기만 했지 얘기해 본 적은 없는 것 같아.,anxiety
이 나이 먹고 자식들 외에 연락되는 지인 하나 없어. 나는 뭐 하고 살았나 허탈해. 자식들에게만 기대려는 나 자신이 지긋지긋해. 가까운 노인정이라도 가서 장기라도 시작해봐야겠어.,anger
동생이랑 사이가 안 좋아서 부모님께 혼나서 속상해. 하지만 항상 내가 동생에게 양보해야 하는 게 싫어. 내가 양보하지 않으면 한 소리 듣게 된다는 게 슬퍼. 지금까지는 참았지만 동생한테 솔직하게 말해볼래.,sadness
대학 합격 발표가 아직 안 나서 너무 안달이나. 가고 싶은 대학이라 꼭 합격했으면 좋겠어.,anger
요새는 사회생활 하는 게 힘들어. 공황장애가 심해져서 직장은 물론 일상적인 생활도 매우 어려워. 내가 처한 상황을 생각하면 눈물이 나. 병원도 다니고 나름대로 열심히 노력 중이야. 조금이라도 호전되었으면 정말 좋겠어.,depression
친구들 성적이 나보다 더 좋을 것 같아서 짜증이 나. 내가 그 친구들보다 공부 열심히 했는데 잘 나오지 않을 것만 같아 불안해. 나 자신을 믿어야겠지.,anxiety
우리 반에 왕따당하는 아이가 있어. 응. 그래서 스승님께 말씀드렸어. 그 스승님은 잘 해결해 주실거 같아. 항상 말를 잘 들어주시는 따뜻한 분이야.,joy
아내가 죽고 나서 삶의 의욕을 잃었어. 왜 나에게 이런 일이 생겼을까. 아내 없이 혼자 아이들을 키우는 건 정말 힘들어. 아이들과 함께 할 수 있는 취미를 찾아볼까 해.,depression
공장에서 일하다가 손을 다쳐서 일자리를 잃었어. 가족들 생계를 책임지지 못하면 어떡하지? 갑자기 이런 불행이 찾아오다니 믿을 수 없어. 가족들만 생각하면 눈물이 나와. 산재처리 받고 다른 일을 찾아봐야겠어. 가족들 봐서라도 다시 일어서야지.,depression
요즘 남편이 자꾸 집에 늦게 들어오네. 솔직히 혼란스러워. 연락도 잘 안 되는 것 같고. 오늘 얘기 좀 해야겠어.,anxiety
남편의 외도를 알게 되었어. 너무 슬퍼. 어떻게 두 집 살림을 하면서 아무 것도 모르는 척 웃을 수 있지? 소름이 돋아. 증거를 확보해서 고소하고 이혼해야겠어. 이런 취급 받으며 살고 싶지 않아.,depression
